Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2018-04-05,51.08683395385742,51.83140867784787,50.705153420667855,51.7588419745879,27260000
2018-04-06,50.05447006225586,51.26626493074904,49.85515433595067,50.69863983226605,34928000
2018-04-09,50.47248458862305,51.67284993096781,50.40438883911829,50.53958679319433,35032000
2018-04-10,51.277198791503906,51.507826338769625,50.268197109963,51.0187330275475,39490000
2018-04-11,50.6971549987793,51.26348703328093,50.49336450619432,51.09578649450934,29678000
2018-04-12,51.320438385009766,51.727021948780035,50.769961471050046,50.949144622711714,27140000
2018-04-13,51.159400939941406,52.011832115393645,50.84675663392792,51.7364684955639,24460000
2018-04-16,51.592323303222656,51.8537697024808,51.03364772123864,51.54361306014899,24224000
2018-04-17,53.3906364440918,53.57553817823333,52.103286703507194,52.25787015047177,46406000
2018-04-18,53.28725051879883,53.55316787173096,52.99622909335966,53.55316787173096,26882000
2018-04-19,54.063636779785156,54.38497651002467,53.0934060372465,53.154046406694206,34954000
2018-04-20,53.330989837646484,54.29476249541129,53.16249296965777,53.78031861110573,37794000
2018-04-23,53.05712127685547,53.81610993930881,52.72161406005034,53.57454580501282,46826000
2018-04-24,50.6976432800293,52.53770350656408,50.230916107439874,52.28918077703037,95206000
2018-04-25,50.75728988647461,51.31945049425617,50.46552518256208,50.973010482619195,47822000
2018-04-26,51.69471740722656,52.08937088429858,50.608674238566614,51.17132781500584,41590000
2018-04-27,51.19817352294922,52.16492692844372,50.976491640985586,51.99096175113554,32396000
2018-04-30,50.56593322753906,51.54361940858501,50.542072979413874,51.19618583055226,33426000
2018-05-01,51.55902862548828,51.61668456917428,50.11262438708295,50.38351327693206,28558000
2018-05-02,50.916351318359375,51.71207087546047,50.84129695858687,51.10124928085877,32062000
2018-05-03,50.883541107177734,51.17953026704918,50.017188917318656,50.64893557805513,36302000
2018-05-04,52.10080337524414,52.11571413276778,50.54455562928928,50.54455562928928,38774000
2018-05-07,52.427860260009766,52.77032609483363,52.045633667364115,52.15150308432823,29322000
2018-05-08,52.38412094116211,52.71415987638637,52.047870454142,52.61425173010203,24354000
2018-05-09,53.81809616088867,53.951303225275836,52.5061429046839,52.59238032465226,40656000
2018-05-10,54.554222106933594,54.69687164033615,53.96124646058688,53.980628170059205,28860000
2018-05-11,54.58851623535156,54.7411125986667,54.22319128871411,54.35689513010987,25074000
2018-05-14,54.68494415283203,55.2093273061685,54.6307694091683,54.675004911396876,30362000
2018-05-15,53.642642974853516,54.18044660205863,53.35634653963208,54.17796273958635,29898000
2018-05-16,53.768890380859375,54.14167449446532,53.495017074903004,53.54720851935652,21946000
2018-05-17,53.6108283996582,54.02237971649284,53.35783091834996,53.675442946153964,20876000
2018-05-18,53.00294494628906,53.180888085469036,52.72062270673553,52.779272195068955,31304000
2018-05-21,53.660037994384766,54.07855172978773,53.36528886108891,53.38566790854191,20464000
2018-05-22,53.17044448852539,54.00846165872386,53.01934224195103,53.857859976736854,21800000
2018-05-23,53.665504455566406,53.71968298944119,52.771814617167735,52.94180559763983,21214000
2018-05-24,53.64313888549805,53.70427223426396,52.99250349183989,53.63120876235323,15336000
2018-05-25,53.46519470214844,53.808153502501426,53.371501902799466,53.63220125427247,17988000
2018-05-29,52.702728271484375,53.35137281258808,52.44923779217951,52.92987843320477,37302000
2018-05-30,53.07451629638672,53.14459913338357,52.529257338514846,52.83742690447716,22770000
2018-05-31,53.92893981933594,54.53533593430208,53.06258760413063,53.06258760413063,61766000
2018-06-01,55.64424133300781,55.66909512447942,54.60044655785505,54.642694969631854,48432000
2018-06-04,56.627899169921875,56.75713206623445,55.76875581117358,55.784910397232196,37792000
2018-06-05,56.64628601074219,56.94838811921512,56.32469601253797,56.71239087429456,33560000
2018-06-06,56.50811004638672,56.81230164690469,55.954550047314065,56.77104677977052,33964000
2018-06-07,55.86095428466797,56.45542025594862,55.496122324760606,56.23175130608784,30400000
2018-06-08,55.712337493896484,56.0006247916157,55.27891300239643,55.578633651022265,25816000
2018-06-11,56.1656379699707,56.52698870049308,55.59950324392241,55.59950324392241,21586000
2018-06-12,56.6293830871582,56.65274276764512,56.20267074190001,56.219322098558784,18240000
2018-06-13,56.40422058105469,56.98626343069665,56.33413774676209,56.718851968881225,30128000
2018-06-14,57.26559829711914,57.432108064649356,56.694992619005966,56.854543780705534,26868000
2018-06-15,57.272560119628906,57.330219851289684,56.83640529970363,57.10356648058052,42450000
2018-06-18,58.32630157470703,58.368549987146835,56.84162690895601,56.84460754374442,28274000
2018-06-19,58.05789566040039,58.217446838729614,57.35954735036578,57.58271953261261,32420000
2018-06-20,58.146366119384766,58.963807032701276,58.112566634040064,58.41824852724677,32970000
2018-06-21,57.54096603393555,58.51691531206349,57.271169300403955,58.39538808749026,24762000
2018-06-22,57.43260955810547,57.781389321199725,57.02403887013345,57.61453066162299,26220000
2018-06-25,55.908172607421875,56.857527478120815,55.31022545402356,56.84211994841345,43146000
2018-06-26,55.59254837036133,56.32568968544246,55.50303073540467,56.06673093529758,31264000
2018-06-27,54.87282943725586,56.257398738543,54.8549342523745,55.735700440241715,25878000
2018-06-28,55.38180160522461,55.783914261782215,54.476682184899055,54.778886694851984,21448000
2018-06-29,55.452877044677734,56.07801014469478,55.42056787682021,55.669090602725234,26302000
2018-07-02,56.039894104003906,56.06673498623735,54.36683646177603,54.6253022503133,24346000
2018-07-03,54.81865310668945,56.45542361084068,54.675999770826515,56.45542361084068,13580000
2018-07-05,55.8813362121582,56.041880940201544,55.09650017308901,55.1983954121887,21334000
2018-07-06,56.67163848876953,56.709415950737665,55.70573075007993,55.84704166583784,19922000
2018-07-09,57.36153793334961,57.39235678834902,56.83318057538072,57.08468397162424,18180000
2018-07-10,57.301395416259766,57.636902667246105,57.13985713521091,57.507172994616376,15968000
2018-07-11,57.35408020019531,57.870511205117516,56.71289104724591,56.89133095895811,22400000
2018-07-12,58.8243408203125,58.870567204784116,57.45522831851897,57.65180990544465,25038000
2018-07-13,59.08976364135742,59.41766379773818,58.651367639616275,58.89989038385193,24438000
2018-07-16,58.84322738647461,59.19811631442201,58.615580464066,59.11809423655113,21114000
2018-07-17,59.58580780029297,59.79655686318152,58.18413976840711,58.2646624063086,32208000
2018-07-18,59.440673828125,59.869126790917306,59.16531020637147,59.47447331528573,27872000
2018-07-19,58.99730682373047,59.64545452091251,58.816383067118785,59.198112853574486,25534000
2018-07-20,58.895416259765625,59.489385473056906,58.861119999350976,58.997311496092635,24948000
2018-07-23,59.9188346862793,59.96804170385945,58.70107097369761,58.70156774614698,52384000
2018-07-24,62.035255432128906,62.925960896293034,61.412954998801986,62.75647047041433,66364000
2018-07-25,62.81163787841797,62.91899760747008,61.590396785455624,61.590396785455624,42556000
2018-07-26,63.04176712036133,63.11338956934339,62.081972455387564,62.18038648598969,48112000
2018-07-27,61.559078216552734,63.31812279198188,61.18629412909825,63.1744759288555,42612000
2018-07-30,60.626625061035156,61.380941787183076,60.215570510862825,61.03768340336357,36998000
2018-07-31,60.50335693359375,61.01670489139332,59.923801723168275,60.64004519872354,32894000
2018-08-01,60.64004898071289,61.30907257075288,60.152946504614896,61.037190133023635,31344000
2018-08-02,60.945228576660156,61.130627081015874,59.883538675566484,59.938710752471195,30626000
2018-08-03,60.82395553588867,61.136596061002734,60.39400845112347,61.11770733100913,21792000
2018-08-06,60.87663650512695,60.94214979178429,60.430637248524995,60.888069855397376,21634000
2018-08-07,61.74398422241211,62.18883826239135,61.44327003580824,61.484524902024255,29880000
2018-08-08,61.912479400634766,62.45376416328219,61.534625184974246,61.6569980589856,27406000
2018-08-09,62.08595657348633,62.406151082987854,61.93236665894951,62.12571733231104,16972000
2018-08-10,61.51484680175781,61.91670916684826,61.23600198020277,61.78275504515144,22174000
2018-08-13,61.38561248779297,62.094548467891215,61.31756604050879,61.48352974789801,19946000
2018-08-14,61.73801803588867,61.925403634018245,60.89353901712734,61.39455867197979,26962000
2018-08-15,60.36021041870117,61.39704655602798,60.118145721851015,61.099813573028406,36576000
2018-08-16,59.968040466308594,60.937774396867624,59.772202152772124,60.87465016769565,26864000
2018-08-17,59.693172454833984,60.09379097798295,59.060929046278005,59.746357442028376,27792000
2018-08-20,60.03166198730469,60.19220670611677,59.37834554971811,59.89497372224465,17416000
2018-08-21,59.725982666015625,60.50335952265604,59.66305562568757,60.043097937824335,24112000
2018-08-22,60.00979232788086,60.233958047750846,59.595753355191874,59.645457144380984,17748000
2018-08-23,59.912872314453125,60.70317285022357,59.85620991543256,60.00034977534232,19852000
2018-08-24,60.67185974121094,60.72156353242761,59.961532003990314,60.083855586295655,18932000
2018-08-27,61.724098205566406,61.78722243218599,60.923657528742574,61.01730102580758,23126000
2018-08-28,61.193756103515625,61.76014118399487,61.07148560966605,61.697760213743166,26080000
2018-08-29,62.09589385986328,62.16349283597118,61.4526683282005,61.50689616160916,25978000
2018-08-30,61.589900970458984,62.31136245643308,61.26533033175263,61.84388820808763,26628000
2018-08-31,60.549583435058594,61.56703407618851,60.206374350305985,61.38412322050146,36328000
2018-09-04,59.49634552001953,60.29112459045543,59.272676559299775,59.85770009034583,36620000
2018-09-05,58.973453521728516,59.596250690184206,57.7566833631335,59.33728814406576,41226000
2018-09-06,58.225894927978516,58.96450454938922,57.25963838331404,58.96450454938922,37770000
2018-09-07,57.89734649658203,58.415764541315454,57.518843834843636,57.59116403944842,28026000
2018-09-10,57.887901306152344,58.37997904530406,57.6627420471849,58.26317305802465,22308000
2018-09-11,58.520145416259766,58.58575350697467,57.47038562757339,57.73829386367689,24186000
2018-09-12,57.79744338989258,58.58227941363058,57.575761522719816,58.289521162790585,25910000
2018-09-13,58.41924285888672,58.58227522660918,57.7989333684016,58.19109917385419,28624000
2018-09-14,58.28007507324219,58.672494982344375,58.07131687378648,58.60663660541527,18880000
2018-09-17,57.46094512939453,58.51418236123362,57.3605402119088,58.161280520914126,26130000
2018-09-18,57.717918395996094,58.45652803966466,57.51263760327477,57.51263760327477,24072000
2018-09-19,58.208499908447266,58.31387254946676,57.38787733254418,57.90480508870974,23828000
2018-09-20,58.99283981323242,59.142948530913195,58.32133234785564,58.650874528412835,24508000
2018-09-21,57.95998001098633,59.258262630529835,57.95749235647523,59.247822824326995,88112000
2018-09-24,58.32182312011719,58.55195768996058,57.00664275241397,57.51661188834982,25420000
2018-09-25,58.88249206542969,58.99333678933096,58.05491466290246,58.46000415798648,19554000
2018-09-26,58.675724029541016,59.35866100425976,58.39116442863748,58.907345131415866,29246000
2018-09-27,59.3790397644043,59.749836785180285,58.83179372157158,58.98587660711228,25216000
2018-09-28,59.32088851928711,59.417315466287114,58.87503713448749,59.24135942016472,27612000
2018-10-01,59.4123420715332,60.13753124094128,59.16332256042367,59.639988991164316,27152000
2018-10-02,59.65092849731445,60.14051861989451,58.980911373338365,59.1961314081695,33758000
2018-10-03,59.79208755493164,59.96406563176377,59.338784576600794,59.89398279262164,25124000
2018-10-04,58.064353942871094,59.5216908429741,57.437381634453956,59.41333377944989,44190000
2018-10-05,57.52556228637695,58.3282897215927,56.91767584124244,58.03006317462971,23686000
2018-10-08,57.10903549194336,58.05491296975216,56.03511586588369,57.16569788729844,38648000
2018-10-09,56.60453796386719,57.376446537130995,56.5425058719336,56.96886937556295,26174000
2018-10-10,53.74155044555664,56.27399768986626,53.73707570154443,56.219819157914976,53514000
2018-10-11,53.64710998535156,54.99310917679992,53.097876877798434,53.32999474040892,58980000
2018-10-12,55.176025390625,55.42057015509441,53.99911839716315,55.07263984138671,42026000
2018-10-15,54.28978729248047,55.343324003618484,54.128249041738776,55.11786517551396,27448000
2018-10-16,55.73271560668945,55.878846342941124,54.79926500021331,54.903147325083644,38570000
2018-10-17,55.454872131347656,56.11594358770383,54.78386143307055,55.990191889367225,29344000
2018-10-18,54.077056884765625,55.760550480278724,53.53627266415581,55.760550480278724,41890000
2018-10-19,54.499053955078125,55.18994691206408,54.06612622281322,54.34546404046237,25352000
2018-10-22,54.732662200927734,55.28289270455038,54.22766453773054,54.82710206158797,30284000
2018-10-23,54.85841369628906,55.06717188577741,53.18386585195398,53.725146827303654,36974000
2018-10-24,52.225067138671875,54.97919642738288,52.12714987324193,54.886250678740765,39648000
2018-10-25,54.454811096191406,55.22075836061928,53.161500065575495,53.272837767368735,50916000
2018-10-26,53.25693130493164,54.99957104374668,51.39897210514196,51.54510662497487,83752000
2018-10-29,50.70261764526367,54.52787928845597,49.49728082243826,53.80368364985722,77614000
2018-10-30,51.50435256958008,51.56797357413086,49.741826627092095,50.12505055609539,64254000
2018-10-31,53.520362854003906,54.274379937609226,52.53770153072921,52.677374211850086,50596000
2018-11-01,53.183868408203125,53.87848903819545,52.809097193990986,53.47215570782303,29640000
2018-11-02,52.57697296142578,53.82878262717908,52.41891210600625,53.3692643282823,36780000
2018-11-05,51.69720458984375,52.61077290660605,50.7602727995869,52.43829806461949,48828000
2018-11-06,52.47856140136719,52.90278991625661,51.596801655777504,51.6668844946411,24666000
2018-11-07,54.34645080566406,54.44933957766283,52.98007259321086,53.13415926108002,41168000
2018-11-08,53.80020523071289,54.340496494023434,53.29346696648831,54.24655340560158,29764000
2018-11-09,52.99250411987305,53.46022486875959,52.344356372946365,53.38218987925435,26864000
2018-11-12,51.6246337890625,52.79219312749181,51.24538784794873,52.75590977851396,29436000
2018-11-13,51.496402740478516,52.518077925379984,51.252847705456794,51.85626321136914,30274000
2018-11-14,51.87464904785156,52.41662780407206,51.24539002453827,52.18977722804848,31318000
2018-11-15,52.920928955078125,53.27581787604029,51.284158574507636,51.926838007846136,36722000
2018-11-16,52.76087951660156,53.03474901648153,52.13907591974725,52.657493970004666,33162000
2018-11-19,50.698638916015625,52.72608861032938,50.51274363362167,52.54764870675646,37172000
2018-11-20,50.98493194580078,51.28216870269331,49.50671927285592,49.704544665124715,48982000
2018-11-21,51.573936462402344,52.11820186577253,51.36815890709118,51.53168805196962,30686000
2018-11-23,50.89149475097656,51.5729452216663,50.81788141465475,51.19568635340755,13830000
2018-11-26,52.121185302734375,52.155481563796855,51.3900310339735,51.61071935869619,38856000
2018-11-27,51.91192626953125,52.56653581333443,51.61767392885967,51.74243206734481,36064000
2018-11-28,53.99057388305664,54.02089217202606,51.48198290903046,52.12814357577908,49508000
2018-11-29,54.09346008300781,54.388952465782594,53.48209247875526,53.48607045043888,29378000
2018-11-30,54.39815139770508,54.45481379629784,53.57554169670544,54.13173346080677,51604000
2018-12-03,54.99460220336914,55.90021837481964,54.857170674643584,55.8251678137146,39824000
2018-12-04,52.230533599853516,54.894697681455604,52.18878196147192,54.83007934194403,46904000
2018-12-06,53.12074279785156,53.24351385206053,51.23395931520691,51.40742770451148,55384000
2018-12-07,51.52273941040039,53.44531325584046,51.12112732631307,52.687318133488624,42024000
2018-12-10,51.67036056518555,52.11273071145967,50.86216493807993,51.44668783782355,36154000
2018-12-11,52.27676010131836,52.71664262266309,51.68477799163059,52.51235917445846,27894000
2018-12-12,52.86973571777344,53.76292884857509,52.82550021392138,53.08446277907809,30476000
2018-12-13,52.7812614440918,53.66898243834674,52.385113855239275,53.08793690149947,26596000
2018-12-14,51.79711151123047,52.81605631118377,51.73200018842494,52.188784369469744,33732000
2018-12-17,50.52616882324219,52.346350814679255,50.09721904978753,51.568970125037005,47708000
2018-12-18,51.131568908691406,52.163930353014834,50.77021434122208,51.00134247148431,43850000
2018-12-19,50.84824752807617,52.78622496564763,50.1046664470668,51.394003216636314,49586000
2018-12-20,50.172271728515625,51.40543924127714,49.52362718675577,50.60569623202306,53470000
2018-12-21,48.68759536743164,50.89845274782157,48.39682420930661,50.4650282591496,91920000
2018-12-24,48.52257537841797,49.880500979990806,48.218880555352236,48.40725970289064,31806000
2018-12-26,51.6658935546875,51.69273443767473,48.859576470933966,49.158299799054376,47466000
2018-12-27,51.885581970214844,51.886078742642006,49.5554310829904,50.55697738632508,42196000
2018-12-28,51.54759216308594,52.46613198764803,51.34976675972318,52.17088609599978,28296000
2018-12-31,51.474525451660156,52.32397599469107,50.87707884781986,52.23749208345651,29866000
2019-01-02,51.983497619628906,52.30508760137592,50.485402672702605,50.52814785305085,30652000
2019-01-03,50.5028076171875,52.53671548314275,50.40389301210873,51.74243696843783,36822000
2019-01-04,53.21915817260742,53.225620006789256,51.06734842927748,51.324422490909136,41878000
2019-01-07,53.10383987426758,53.38268469094256,52.42636740862265,53.25842332238457,39638000
2019-01-08,53.49601364135742,53.90756878221173,52.713168475430805,53.48756471708144,35298000
2019-01-09,53.41549301147461,53.81163681589123,53.0049314292169,53.76292656960799,23986000
2019-01-10,53.20026779174805,53.24102588542835,52.57299966820446,53.06755749714106,29128000
2019-01-11,52.54715347290039,52.8744582644897,52.11422575537885,52.84488323848368,30416000
2019-01-14,51.925846099853516,52.26582427406946,51.75511185406448,52.036687031603236,22886000
2019-01-15,53.53925323486328,53.683396882290566,52.057563023055444,52.1982254711368,29272000
2019-01-16,53.7291259765625,54.296007809699574,53.64810656119154,53.68091250373187,26636000
2019-01-17,54.1729850769043,54.26742493032774,53.357830804008486,53.65456701226358,24854000
2019-01-18,54.58851623535156,55.09013506603249,54.22269072410284,54.67500394057345,39112000
2019-01-22,53.209716796875,54.25301483480362,52.85929880293478,54.07855289262223,32270000
2019-01-23,53.46072006225586,53.925953142959365,52.67439375231596,53.54919485506247,19340000
2019-01-24,53.37771224975586,53.65481646201617,52.721612386821285,53.505951587760414,27226000
2019-01-25,54.22716522216797,54.37677715791698,53.771374600580735,53.929435460184685,22382000
2019-01-28,53.187843322753906,53.83002597972011,52.875695794184914,53.686379110631094,25686000
2019-01-29,52.71763610839844,53.43984464933062,52.48129377293124,53.3170735962732,20436000
2019-01-30,54.13123321533203,54.22766015810915,53.027294889911616,53.10583044067904,25596000
2019-01-31,55.488670349121094,55.53638705199166,54.44686262206701,54.82412150058368,30766000
2019-02-01,55.20932388305664,55.917615192355534,54.91805596668196,55.291336840397484,29244000
2019-02-04,56.30531311035156,56.30531311035156,55.12333974143421,55.304263512985486,51530000
2019-02-05,56.960914611816406,57.00365979510352,55.53230702982528,55.909664480934275,71044000
2019-02-06,55.432010650634766,57.01112149813383,55.30973635656092,56.641818545563574,42112000
2019-02-07,54.61088562011719,54.915573986943045,53.97913895758318,54.88177449955062,40896000
2019-02-08,54.42945861816406,54.620822182467165,54.00647396228754,54.028840097916806,21516000
2019-02-11,54.42697525024414,54.97049358704377,54.32011229538558,54.52340219190999,21304000
2019-02-12,55.737186431884766,55.93227768214048,54.965770918686104,55.0129908434263,32182000
2019-02-13,55.67704391479492,56.40123951723357,55.594534186050076,55.91711772246927,20996000
2019-02-14,55.75210189819336,56.078162862849716,55.19416954403079,55.57217167185775,18952000
2019-02-15,55.35346984863281,56.24914679105507,55.2043584771512,56.170118257150115,28996000
2019-02-19,55.59751892089844,55.76303515173239,55.17204660740363,55.17204660740363,20928000
2019-02-20,55.360923767089844,55.83858753372068,54.93744232592183,55.66859655503076,21756000
2019-02-21,54.52439498901367,55.26847285984451,54.303209911563165,55.21379755601127,28302000
2019-02-22,55.19043731689453,55.233679270237474,54.45629869412215,54.71973217783937,20990000
2019-02-25,55.14222717285156,55.59652368087216,55.036353966836266,55.47027522015861,28262000
2019-02-26,55.427032470703125,55.644736356842216,54.67102445027817,54.960802054126326,29426000
2019-02-27,55.47275924682617,55.56868562113112,54.72470341582952,55.020446066023,19368000
2019-02-28,55.66511535644531,56.049332814006306,55.22224841360872,55.23666239870717,30850000
2019-03-01,56.71239471435547,56.81080875376996,55.905192539424526,55.91264791864343,29006000
2019-03-04,57.05088424682617,57.57179001533985,56.20044008918696,57.010622922575934,28920000
2019-03-05,57.7581787109375,58.13493700925153,56.97110532449363,57.16321216315103,28864000
2019-03-06,57.55091094970703,58.03334147242391,57.43311141066635,57.78104173860166,21986000
2019-03-07,56.827213287353516,57.49598658601576,56.410189865238785,57.44454219441434,23332000
2019-03-08,56.77850341796875,57.015096047583675,55.833122652295245,56.00360662167492,24248000
2019-03-11,58.44062042236328,58.46199680715695,56.88437258664652,56.88437258664652,34384000
2019-03-12,59.30746841430664,59.64545950317756,58.56488080528061,58.56488080528061,40262000
2019-03-13,59.31343078613281,59.69168318009691,59.24483826811682,59.67751568522143,28718000
2019-03-14,58.927223205566406,59.5400810920422,58.874038220182754,59.37257398513548,23456000
2019-03-15,58.873050689697266,59.47497206027745,58.781098485966176,59.316414424909404,49236000
2019-03-18,58.86311340332031,59.14841628510353,58.52318450954683,58.81539670017047,25852000
2019-03-19,59.588294982910156,59.64545414799835,58.94312792427653,59.089258649856944,30414000
2019-03-20,60.83687973022461,60.99444002921887,59.45509005278766,59.51374333312038,44548000
2019-03-21,61.21314239501953,61.2255692911988,60.2990772494758,60.44073324788182,24080000
2019-03-22,59.9188346862793,61.13659460670488,59.785874109029365,60.9536837492788,34284000
2019-03-25,59.29752731323242,59.9634678405033,59.00128787328097,59.49286506450086,29936000
2019-03-26,58.88100051879883,59.786119911130825,58.48833413541926,59.57239020352311,38024000
2019-03-27,58.3044319152832,59.027084161573804,57.6259620808811,58.92474524219907,28004000
2019-03-28,58.07926559448242,58.232108441567384,57.628992576812784,58.230864614403416,19234000
2019-03-29,58.318843841552734,58.60116606853141,57.80042577004336,58.39787237397406,25398000
2019-04-01,59.36860275268555,59.479443680667075,58.75077331926208,58.855156205560604,25050000
2019-04-02,59.66981506347656,59.71256024698142,58.935179623938,59.412839605686756,16558000
2019-04-03,59.93971252441406,60.455642963786346,59.67031395369517,60.01725074284411,20286000
2019-04-04,60.39103317260742,60.4243358912415,59.85074567119663,59.94071079268089,19000000
2019-04-05,60.0008430480957,60.4516659359189,59.89547040790372,60.39052879606303,18144000
2019-04-08,59.836326599121094,60.07739396915674,59.63850118630609,60.037629419177286,17204000
2019-04-09,59.50876998901367,59.75927982154769,59.301502112586,59.44663930333039,17528000
2019-04-10,59.75282287597656,59.83359201041547,59.468263268522634,59.67925883827618,14492000
2019-04-11,59.875091552734375,60.04110456087035,59.65191937625736,59.84228940278745,14204000
2019-04-12,60.53367614746094,60.557532600095676,60.048557022329135,60.1425000999194,18668000
2019-04-15,60.69422912597656,60.848312024639554,60.09827278763777,60.54014622731358,23748000
