Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2018-01-02,79.3285140991211,79.66078070188972,78.91318436647795,79.4946474005054,22483800
2018-01-03,79.69770812988281,79.8453853202458,79.34698536522477,79.43004850357693,26061400
2018-01-04,80.39916229248047,80.90679384235766,79.90076232759272,79.91921845593546,21912000
2018-01-05,81.39596557617188,81.59901820448952,80.69451296242993,80.90679717611741,23407100
2018-01-08,81.4790267944336,81.75591801589472,80.85141279520647,81.40518819649246,22113000
2018-01-09,81.42367553710938,81.894387936668,81.09140878937838,81.82054931680814,19484300
2018-01-10,81.05445861816406,81.39595682376253,80.67604815832829,81.09137791403707,18652200
2018-01-11,81.29442596435547,81.34056980038382,80.51913487774526,81.34056980038382,17808900
2018-01-12,82.69734191894531,82.86347525640218,81.63593487639514,81.83898751569096,24271500
2018-01-16,81.54362487792969,83.7956525770761,81.22982143349675,83.15880706243392,36599700
2018-01-17,83.19573211669922,83.32494613707372,81.91281645609797,82.21739537911046,25621200
2018-01-18,83.15879821777344,83.68488579167827,82.75270010003086,82.88191409771733,24159700
2018-01-19,83.0665054321289,83.62951231005525,82.75270201381451,83.19571943280364,36875000
2018-01-22,84.5524673461914,84.561698928894,82.82652754579587,83.06649940462242,23601600
2018-01-23,84.82015991210938,85.18934590587219,84.48789322188654,84.82015991210938,23412800
2018-01-24,84.74630737304688,86.23227564846756,84.52479862985926,85.42007222902234,33277500
2018-01-25,85.217041015625,86.05693235869909,84.8478549898356,85.34625506840563,26383200
2018-01-26,86.81375885009766,86.81375885009766,85.4477797354404,85.94617980429241,29172200
2018-01-29,86.68452453613281,88.09665421362322,86.49993509080653,87.8105384608767,31569900
2018-01-30,85.59544372558594,86.44457361940681,85.00474895522879,86.11230693087627,38635100
2018-01-31,87.69054412841797,88.05049842711365,86.30610235139302,86.52761106405922,48756300
2018-02-01,86.99835205078125,88.66891009496645,86.3707379556869,87.48752051399764,47227900
2018-02-02,84.70938873291016,86.7306762748855,84.45096069024657,86.42609734961654,47867800
2018-02-05,81.2206039428711,86.05691975144741,81.2206039428711,83.58338289515814,51031500
2018-02-06,84.29407501220703,84.432520644758,78.68246743368826,80.19612372186752,67998600
2018-02-07,82.70654296875,84.70013524054185,82.32812554584378,83.5187461844231,41107600
2018-02-08,78.4609375,82.95575426171025,78.2301971884827,82.798852539871,55628700
2018-02-09,81.3867416381836,82.0789627315992,77.37186070470047,79.65157663234449,63499100
2018-02-12,82.26353454589844,82.86346077305846,81.15598385086116,81.90358021792954,35720300
2018-02-13,82.90960693359375,83.06650864882687,81.03599680962073,82.07894043877845,26407700
2018-02-14,84.20783996582031,84.37475371209875,81.9823327817275,82.07506106861223,34960900
2018-02-15,85.92333984375,85.97897539752836,84.03165319342781,84.57875500481997,27823900
2018-02-16,85.31130981445312,86.70225508316703,85.12585327517667,85.7285905651819,30596900
2018-02-20,85.97897338867188,86.29425095233542,84.39329647060795,84.82912716426043,30911700
2018-02-21,84.83837890625,86.57242640078033,84.83837890625,86.22005617756957,26922500
2018-02-22,85.06095123291016,85.98824817088068,84.71784881896396,85.35768597007215,24392800
2018-02-23,87.2215576171875,87.23083256853945,85.64515547367499,86.79500182629253,26329200
2018-02-26,88.482666015625,88.5104837898897,87.39773037101949,87.5368263170567,30199800
2018-02-27,87.35135650634766,88.87212270588464,87.35135650634766,88.77939444000324,25869100
2018-02-28,86.95264434814453,88.75160295282741,86.82282332251951,87.94485194383023,31167300
2018-03-01,86.09950256347656,87.69445411915576,85.16293085699743,87.15662030159645,37135600
2018-03-02,86.28497314453125,86.37770141289286,84.25419081625893,84.92184566800398,32830400
2018-03-05,86.83209991455078,87.41629454089897,85.55243246291,85.62661085415749,23901600
2018-03-06,86.53534698486328,87.62028266695108,86.18297670748058,87.4811867161084,22175800
2018-03-07,87.03611755371094,87.11030302917342,85.71008224736346,86.38701233020504,26716100
2018-03-08,87.5646743774414,88.18596179995096,86.95265483308313,87.41630343042748,25887800
2018-03-09,89.52123260498047,89.52123260498047,88.09319470500742,88.36211162201984,36937300
2018-03-12,89.7345199584961,90.14253286776372,89.05759716780831,89.48415290262717,26073700
2018-03-13,87.54608917236328,90.17033358636117,87.13807634027746,89.9477843482747,35387800
2018-03-14,87.02680206298828,88.47338986181204,86.70224960241383,88.2044729445609,32132000
2018-03-15,87.33281707763672,87.70373723029293,86.08096775279628,86.73007271390955,27611000
2018-03-16,87.72229766845703,88.44558822027697,87.0917354047421,87.79648312882699,49081300
2018-03-19,86.13658142089844,87.07315297665616,85.41329119802657,86.92478212339441,33344100
2018-03-20,86.35916900634766,86.95263853372468,86.23862294053242,86.28499062146165,23075200
2018-03-21,85.75642395019531,87.21227986005486,85.50604981506302,86.17370474246356,24457100
2018-03-22,83.26197814941406,85.07947897668059,83.1414321157443,84.63437341248476,38604700
2018-03-23,80.84174346923828,83.8832761483749,80.74901519481853,82.99307197946031,44068900
2018-03-26,86.96189880371094,87.1659052458149,83.82763794921577,84.02236944175675,56396800
2018-03-27,82.96526336669922,88.22303563625405,82.07505909947682,88.03757906693404,56569000
2018-03-28,82.89109802246094,84.5973285880203,82.40890658039724,83.28983611049522,52501100
2018-03-29,84.6343765258789,85.580223231572,81.97303921559718,83.62362640134856,45867500
2018-04-02,82.08432006835938,84.27274136081313,81.14775527497493,83.89255330328501,48515400
2018-04-03,83.18780517578125,83.50308980489909,81.50012507793112,83.06725912404696,37213800
2018-04-04,85.6173324584961,86.0160704456658,81.3517677356875,81.4630388462463,35560000
2018-04-05,85.66368865966797,86.30352581135017,84.75494162148158,85.71933128680176,29771900
2018-04-06,83.66998291015625,85.73785055363648,82.97451039715656,84.83837163820291,38026000
2018-04-09,84.17073059082031,86.39624440951826,84.03164172535632,84.42110469808229,31533900
2018-04-10,86.12733459472656,86.49825477427584,84.97748840536642,85.67296108900355,26812000
2018-04-11,85.18148803710938,86.50752279738639,84.82911778584564,85.32058397764176,24872100
2018-04-12,86.77645874023438,87.31429272160833,85.71006572881085,85.71006572881085,26758900
2018-04-13,86.31279754638672,87.33282272612917,85.71932809363788,87.21227667547247,23346100
2018-04-16,87.32355499267578,87.77793560710735,86.62808225700672,87.23082670952948,20288100
2018-04-17,89.08541107177734,89.52124173778734,87.98192551951492,88.09320369212824,26771000
2018-04-18,89.42853546142578,89.68817752000744,88.575416744309,89.22452896547863,21043300
2018-04-19,89.12250518798828,90.01270935865773,88.40848261664952,89.42851486141919,23552500
2018-04-20,88.09321594238281,89.122516189371,87.21228661284488,88.93705961727292,31154400
2018-04-23,88.41775512695312,89.28941644853724,87.75010024869411,88.77940034022447,22331800
2018-04-24,86.34990692138672,89.45635073469258,85.6915268413804,89.2430692927142,34524800
2018-04-25,85.59879302978516,86.51682225250191,83.71638104890029,86.51682225250191,33729300
2018-04-26,87.4070053100586,88.23229896180835,86.33133754052956,86.74862537859046,42529000
2018-04-27,88.85359954833984,90.78237903430274,87.08246593145121,90.50418710037384,48272800
2018-04-30,86.72080993652344,89.39142975072079,86.37771458379882,89.32651924549874,41523600
